"1","2013-01-01 00:56:00",44.1
"2","2013-01-01 01:21:00",44.6
"3","2013-01-01 01:56:00",45
"4","2013-01-01 02:26:00",44.6
"5","2013-01-01 02:56:00",45
"6","2013-01-01 03:56:00",45
"7","2013-01-01 04:56:00",46
"8","2013-01-01 05:38:00",46.4
"9","2013-01-01 05:56:00",46
"10","2013-01-01 06:56:00",46
"11","2013-01-01 07:56:00",46
"12","2013-01-01 08:56:00",45
"13","2013-01-01 09:56:00",46.9
"14","2013-01-01 10:56:00",46
"15","2013-01-01 11:56:00",48.9
"16","2013-01-01 12:56:00",51.1
"17","2013-01-01 13:56:00",52
"18","2013-01-01 14:56:00",52
"19","2013-01-01 15:56:00",53.1
"20","2013-01-01 16:56:00",52
"21","2013-01-01 17:56:00",51.1
"22","2013-01-01 18:56:00",48.9
"23","2013-01-01 19:56:00",46.9
"24","2013-01-01 20:56:00",46
"25","2013-01-01 21:56:00",46.9
"26","2013-01-01 22:56:00",45
"27","2013-01-01 23:56:00",42.1
"28","2013-01-02 00:56:00",41
"29","2013-01-02 01:56:00",42.1
"30","2013-01-02 02:56:00",37
"31","2013-01-02 03:56:00",39.9
"32","2013-01-02 04:56:00",39.9
"33","2013-01-02 05:56:00",37.9
"34","2013-01-02 06:56:00",39.9
"35","2013-01-02 07:56:00",39.9
"36","2013-01-02 08:56:00",43
"37","2013-01-02 09:56:00",45
"38","2013-01-02 10:56:00",48
"39","2013-01-02 11:56:00",51.1
"40","2013-01-02 12:56:00",52
"41","2013-01-02 13:56:00",54
"42","2013-01-02 14:56:00",54
"43","2013-01-02 15:56:00",54
"44","2013-01-02 16:56:00",51.8
"45","2013-01-02 17:56:00",50
"46","2013-01-02 18:56:00",48.9
"47","2013-01-02 19:56:00",46.9
"48","2013-01-02 20:56:00",46
"49","2013-01-02 21:56:00",45
"50","2013-01-02 22:56:00",44.1
"51","2013-01-02 23:56:00",46.9
"52","2013-01-03 00:56:00",44.1
"53","2013-01-03 01:56:00",39.9
"54","2013-01-03 02:56:00",39.9
"55","2013-01-03 03:56:00",41
"56","2013-01-03 04:56:00",37.9
"57","2013-01-03 05:56:00",37.9
"58","2013-01-03 06:56:00",39.9
"59","2013-01-03 07:56:00",41
"60","2013-01-03 08:56:00",44.1
"61","2013-01-03 09:56:00",46
"62","2013-01-03 10:56:00",48
"63","2013-01-03 11:56:00",48.9
"64","2013-01-03 12:56:00",50
"65","2013-01-03 13:56:00",51.1
"66","2013-01-03 14:56:00",52
"67","2013-01-03 15:56:00",53.1
"68","2013-01-03 16:56:00",51.1
"69","2013-01-03 17:56:00",52
"70","2013-01-03 18:56:00",50
"71","2013-01-03 19:56:00",48.9
"72","2013-01-03 20:56:00",50
"73","2013-01-03 21:56:00",46
"74","2013-01-03 22:56:00",48
"75","2013-01-03 23:56:00",44.1
"76","2013-01-04 00:56:00",46
"77","2013-01-04 01:56:00",43
"78","2013-01-04 02:56:00",42.1
"79","2013-01-04 03:56:00",43
"80","2013-01-04 04:56:00",42.1
"81","2013-01-04 05:56:00",43
"82","2013-01-04 06:56:00",43
"83","2013-01-04 07:56:00",42.1
"84","2013-01-04 08:56:00",46
"85","2013-01-04 09:56:00",48
"86","2013-01-04 10:56:00",50
"87","2013-01-04 11:56:00",51.1
"88","2013-01-04 12:56:00",52
"89","2013-01-04 13:56:00",53.1
"90","2013-01-04 14:56:00",54
"91","2013-01-04 15:56:00",53.1
"92","2013-01-04 16:56:00",53.1
"93","2013-01-04 17:56:00",53.1
"94","2013-01-04 18:56:00",51.1
"95","2013-01-04 19:56:00",51.1
"96","2013-01-04 20:56:00",48.9
"97","2013-01-04 21:56:00",48
"98","2013-01-04 22:56:00",46.9
"99","2013-01-04 23:56:00",44.1
"100","2013-01-05 00:56:00",45
"101","2013-01-05 01:56:00",42.1
"102","2013-01-05 02:56:00",43
"103","2013-01-05 03:56:00",43
"104","2013-01-05 04:56:00",46
"105","2013-01-05 05:07:00",44.6
"106","2013-01-05 05:56:00",46
"107","2013-01-05 06:56:00",46.9
"108","2013-01-05 07:56:00",46.9
"109","2013-01-05 08:56:00",46.9
"110","2013-01-05 09:56:00",48.9
"111","2013-01-05 10:56:00",50
"112","2013-01-05 11:56:00",51.1
"113","2013-01-05 12:56:00",50
"114","2013-01-05 13:56:00",51.1
"115","2013-01-05 14:56:00",51.1
"116","2013-01-05 15:56:00",53.1
"117","2013-01-05 16:25:00",51.8
"118","2013-01-05 16:41:00",51.8
"119","2013-01-05 16:56:00",52
"120","2013-01-05 17:56:00",51.1
"121","2013-01-05 18:56:00",50
"122","2013-01-05 19:19:00",51.8
"123","2013-01-05 19:35:00",51.8
"124","2013-01-05 19:56:00",50
"125","2013-01-05 20:28:00",51.8
"126","2013-01-05 20:56:00",50
"127","2013-01-05 21:56:00",51.1
"128","2013-01-05 22:52:00",51.8
"129","2013-01-05 22:56:00",51.1
"130","2013-01-05 23:34:00",50
"131","2013-01-05 23:56:00",50
"132","2013-01-06 00:56:00",48.9
"133","2013-01-06 01:29:00",46.4
"134","2013-01-06 01:52:00",46.4
"135","2013-01-06 01:56:00",46.9
"136","2013-01-06 02:31:00",46.4
"137","2013-01-06 02:45:00",46.4
"138","2013-01-06 02:56:00",46.9
